bus_id,x,y,degree,symbol_type,ss_type,name,cross_prefecture,border_side,bus_type,load_mw,load_mvar,p_gen_mw,q_gen_mvar,v_pu,region
30006,699.624,842.04,5,substation_or_sw,開閉所,南仙台,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30007,681.84,826.86,2,substation_or_sw,開閉所,あすと長町,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30008,612.78,803.46,2,substation_or_sw,開閉所,土樋,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30009,569.24,546.92,1,substation_or_sw,変電所,重吉,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30010,590.904,540.024,1,substation_or_sw,開閉所,蛇田,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30011,631.747,788.493,5,substation_or_sw,開閉所,五ツ橋,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30012,619.056,716.856,5,substation_or_sw,開閉所,錦町,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30013,593.19,708.96,4,substation_or_sw,開閉所,堤通,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30014,268.68,725.04,3,generator,発電所,大町,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30015,273.42,895.44,6,substation_or_sw,開閉所,沼辺,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30016,229.32,931.08,2,substation_or_sw,変電所,（340315,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30017,433.86,240.06,2,substation_or_sw,開閉所,金成,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30018,464.76,253.2,1,substation_or_sw,変電所,4A1Ｗ,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30019,307.68,592.86,2,substation_or_sw,開閉所,成田,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30020,283.26,582.09,4,substation_or_sw,開閉所,大富,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30021,430.92,302.88,2,substation_or_sw,開閉所,築館,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30022,524.94,340.05,4,substation_or_sw,開閉所,佐沼,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30023,585.54,562.2,2,substation_or_sw,開閉所,重吉,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30024,596.76,568.56,1,generator,発電所,（341204）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30025,388.69,510.08,6,generator,発電所,（341107）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30026,349.35,535.86,2,generator,発電所,松の平,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30027,344.85,514.71,6,substation_or_sw,変電所,（341103）（341102）,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30028,486.6,569.832,1,generator,発電所,（341206）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30029,203.76,956.401,1,substation_or_sw,開閉所,白石,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30030,258.88,957.961,3,substation_or_sw,開閉所,東白石,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30031,309.0,955.681,1,junction,,（340204）,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30032,332.64,966.141,2,generator,発電所,（340201）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30033,327.72,868.08,4,substation_or_sw,開閉所,仙南,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30034,469.98,585.06,2,substation_or_sw,開閉所,松島,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30035,423.4,657.92,3,substation_or_sw,開閉所,塩釜,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30036,265.344,866.04,1,substation_or_sw,開閉所,村田,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30037,202.2,828.6,1,generator,発電所,（340502）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30038,262.56,797.84,3,generator,発電所,（340506）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30039,383.76,455.58,2,substation_or_sw,開閉所,陸前大幡,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30040,440.92,452.8,3,substation_or_sw,開閉所,小牛田,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30041,402.3,456.96,2,junction,,陸前大幡,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30042,295.72,629.68,6,substation_or_sw,開閉所,仙台,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30043,703.92,198.06,2,substation_or_sw,開閉所,津谷,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30044,622.56,266.52,2,junction,,米谷,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30045,660.0,270.6,2,junction,,（341203）,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30046,682.68,322.68,1,substation_or_sw,開閉所,志津川,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30047,597.48,277.56,1,substation_or_sw,開閉所,米谷,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30048,280.56,364.8,1,junction,,岩出山,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30049,301.2,357.24,1,substation_or_sw,開閉所,岩出山,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30050,478.56,285.72,1,substation_or_sw,開閉所,南二又,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30051,476.64,299.16,1,junction,,南二又,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30052,502.08,360.6,1,substation_or_sw,開閉所,南方,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30053,537.96,367.92,1,junction,,佐沼,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30054,573.24,368.4,1,substation_or_sw,開閉所,登米,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30055,724.44,141.48,3,substation_or_sw,開閉所,（341305）,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30056,746.52,138.54,2,substation_or_sw,開閉所,松岩,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30057,308.0,1063.761,3,substation_or_sw,開閉所,丸森,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30058,393.326,853.971,1,generator,発電所,美田園,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30059,313.5,904.86,4,substation_or_sw,開閉所,船岡,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30060,308.68,980.561,1,generator,発電所,角田,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30061,147.36,991.441,1,substation_or_sw,変電所,（340305）,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30062,146.64,1002.961,1,generator,発電所,（340305）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30063,747.12,37.8,1,junction,,,True,E/N,PQ,0.0,0.0,0.0,0.0,1.0,04
30064,746.88,96.3,2,substation_or_sw,開閉所,鹿折,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30065,727.38,173.46,2,substation_or_sw,開閉所,岩井崎,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30066,557.4,424.26,2,substation_or_sw,開閉所,豊里,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30067,279.96,311.46,2,generator,発電所,（341011）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30068,273.144,400.704,5,substation_or_sw,開閉所,宮城,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30069,219.28,702.8,3,generator,発電所,（340705）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30070,353.64,854.85,4,substation_or_sw,開閉所,名取(開),False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30071,396.96,880.56,2,generator,発電所,玉浦,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30072,367.248,888.432,1,substation_or_sw,開閉所,岩沼,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30073,369.48,905.76,1,generator,発電所,（340210,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30074,382.08,1018.981,2,substation_or_sw,開閉所,山元,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30075,174.24,986.041,3,generator,発電所,（340312）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30076,130.68,1102.441,1,junction,,,True,W/S,PQ,0.0,0.0,0.0,0.0,1.0,04
30077,101.4,986.341,2,generator,発電所,（340304）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30078,160.8,829.38,2,substation_or_sw,開閉所,川崎,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30079,187.8,869.22,2,generator,発電所,（340203）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30080,472.89,467.25,2,substation_or_sw,開閉所,涌谷,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30081,471.9,524.28,2,substation_or_sw,開閉所,鹿島台,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30082,217.68,829.32,1,junction,,（340501）,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30083,538.26,335.76,0,substation_or_sw,開閉所,佐沼,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30084,205.989,941.674,5,substation_or_sw,開閉所,白石,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30085,334.44,555.52,3,substation_or_sw,開閉所,吉岡,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30086,305.1,575.7,2,substation_or_sw,開閉所,富谷,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30087,318.36,601.68,1,junction,,成田,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30088,372.756,554.784,6,substation_or_sw,開閉所,松坂,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30089,544.46,527.62,6,substation_or_sw,開閉所,西石巻,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30090,609.36,553.08,1,substation_or_sw,開閉所,陸前山下,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30091,611.64,566.88,1,generator,発電所,（341205）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30092,278.22,298.98,2,junction,,（341011）,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30093,283.86,255.24,2,generator,発電所,（341003）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30094,372.84,436.12,3,substation_or_sw,開閉所,古川,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30095,424.84,349.84,3,substation_or_sw,開閉所,高清水,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30096,282.48,451.32,1,substation_or_sw,開閉所,中新田,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30097,360.36,949.92,1,substation_or_sw,開閉所,亘理,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30098,230.16,957.241,1,junction,,（340315,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30099,221.64,974.641,1,substation_or_sw,変電所,白石,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30100,176.64,951.481,1,generator,発電所,（340314）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30101,223.08,296.16,1,generator,発電所,（341024）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30102,634.6,544.44,3,substation_or_sw,開閉所,陸前山下,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30103,702.06,548.16,2,substation_or_sw,開閉所,女川,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30104,616.64,529.36,3,junction,,陸前山下,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30105,434.76,628.92,1,generator,発電所,（340805）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30106,456.96,638.16,1,substation_or_sw,開閉所,新浜,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30107,437.88,597.48,1,substation_or_sw,変電所,（340804）,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30108,450.84,607.44,1,junction,,松島,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30109,397.8,572.52,1,substation_or_sw,変電所,松坂,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30110,322.74,1068.061,2,generator,発電所,（340307）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30111,233.4,892.26,0,generator,発電所,（340206）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30112,297.9,914.82,2,substation_or_sw,変電所,船岡,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30113,306.0,924.6,1,substation_or_sw,変電所,船岡,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30114,546.36,481.92,1,junction,,（341208）,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30115,616.62,483.24,2,substation_or_sw,開閉所,飯野川,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30116,355.74,360.48,2,substation_or_sw,変電所,（341019）,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30117,381.48,366.48,2,junction,,（341019）,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30118,396.84,371.28,1,junction,,高清水,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30119,385.8,218.22,2,substation_or_sw,1次変電所,岩ヶ崎,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30120,412.8,303.6,1,junction,,築館,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30121,388.98,251.94,2,generator,発電所,（341004）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30122,321.6,894.72,1,substation_or_sw,変電所,船岡,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30123,229.8,438.0,2,substation_or_sw,1次変電所,宮崎,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30124,217.52,439.0,3,substation_or_sw,1次変電所,宮崎,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30125,361.36,920.04,1,substation_or_sw,変電所,（340210,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30126,357.24,933.6,1,substation_or_sw,変電所,亘理,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30127,331.74,935.4,0,substation_or_sw,変電所,船岡,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30128,437.88,342.96,1,generator,発電所,（341012）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30129,200.04,253.2,1,substation_or_sw,開閉所,鬼首,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30130,227.04,260.28,1,junction,,（341014）,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30131,316.848,247.764,2,generator,発電所,（341017）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30132,662.64,466.44,1,substation_or_sw,開閉所,釜谷,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30133,531.72,533.52,1,junction,,西石巻,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30134,479.16,545.76,1,substation_or_sw,変電所,鹿島台,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30135,484.68,535.32,1,junction,,鹿島台,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30136,504.72,564.72,1,junction,,（341206）,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30137,515.76,584.28,1,substation_or_sw,開閉所,小野,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30138,487.32,601.2,1,substation_or_sw,変電所,松島,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30139,401.58,689.7,2,substation_or_sw,1次変電所,大日,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30140,378.72,630.24,2,substation_or_sw,変電所,利府,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30141,387.96,616.32,1,substation_or_sw,開閉所,利府,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30142,451.68,426.24,1,substation_or_sw,変電所,小牛田,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30143,393.48,424.44,1,substation_or_sw,開閉所,北古川,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30144,348.6,462.24,1,junction,,陸前大幡,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30145,370.44,479.88,1,substation_or_sw,変電所,（341104,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30146,632.52,560.76,1,substation_or_sw,開閉所,石巻湊,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30147,649.96,540.76,1,generator,発電所,（341211）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30148,648.96,556.68,1,substation_or_sw,開閉所,渡波,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30149,371.265,829.68,2,substation_or_sw,開閉所,増田,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30150,372.48,848.16,1,substation_or_sw,開閉所,増田,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30151,176.76,680.16,1,generator,発電所,（340704）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30152,260.52,884.76,0,substation_or_sw,変電所,沼辺,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30153,311.64,967.741,0,substation_or_sw,変電所,角田,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30154,335.04,948.96,1,substation_or_sw,変電所,（340201）,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30155,491.16,304.44,1,substation_or_sw,開閉所,南二又,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30156,475.56,320.4,1,substation_or_sw,変電所,（341001）,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30157,289.68,547.2,1,substation_or_sw,変電所,（341109）,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30158,421.8,332.4,1,junction,,高清水,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30159,470.4,365.16,1,substation_or_sw,変電所,（341001）,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30160,385.44,879.48,1,junction,,岩沼,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30161,615.84,514.56,1,substation_or_sw,変電所,蛇田,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30162,748.56,654.0,1,substation_or_sw,開閉所,鮎川,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30163,711.72,582.96,1,junction,,女川,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30164,736.32,568.2,1,substation_or_sw,変電所,女川,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30165,738.96,635.64,1,junction,,（341201）,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30166,751.2,636.0,1,generator,発電所,（341201）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30167,632.16,491.28,1,junction,,飯野川,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30168,642.0,495.84,1,generator,発電所,（341202）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30169,427.89,321.36,0,generator,発電所,築館,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30170,406.8,246.84,1,junction,,（341004）,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30171,406.8,259.08,1,generator,発電所,（341008）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30172,275.64,339.9,0,generator,発電所,（341010）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30173,348.48,493.08,1,substation_or_sw,変電所,（341103）（341102）,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30174,338.64,491.28,1,substation_or_sw,変電所,（341103）（341102）,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30175,330.96,565.2,1,substation_or_sw,開閉所,吉岡,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30176,318.0,565.2,1,generator,発電所,吉岡,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30177,370.2,991.921,1,junction,,（340201）,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30178,393.84,991.921,1,generator,発電所,（340205）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30179,257.28,921.56,1,generator,発電所,（340310）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30180,223.68,912.96,1,substation_or_sw,開閉所,（340202）,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30181,241.98,917.55,0,generator,発電所,（340310）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30182,223.2,947.04,1,generator,発電所,（340315,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30183,185.88,938.88,1,generator,発電所,（340314）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30184,168.6,963.481,1,generator,発電所,（340313）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30185,178.92,968.041,1,junction,,（340312）,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30186,292.14,593.52,0,substation_or_sw,変電所,大富,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30187,376.44,567.96,1,substation_or_sw,変電所,松坂,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30188,114.04,993.081,1,generator,発電所,（340303,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30189,186.84,684.96,0,generator,発電所,（340703）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30190,450.84,580.2,1,generator,発電所,（340803）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30191,444.72,588.6,1,substation_or_sw,開閉所,（340803）,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30192,640.08,260.28,0,generator,発電所,（341203）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30193,105.0,1008.841,1,generator,発電所,（340302）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30194,413.16,511.32,1,generator,発電所,（341107）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30195,371.88,506.16,1,generator,発電所,（341103）（341102）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30196,164.94,847.26,0,generator,発電所,川崎,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30197,366.6,539.16,1,generator,発電所,（341108）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30198,377.76,539.64,1,junction,,（341108）,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30199,419.28,249.96,0,generator,発電所,（341004）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30200,388.56,490.08,1,generator,発電所,（341104,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30201,687.18,223.74,0,generator,発電所,（341302）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30202,541.92,455.94,0,generator,発電所,（341208）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30203,330.03,791.91,2,substation_or_sw,開閉所,鍋田,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30204,335.25,815.85,4,junction,,鍋田,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30205,431.304,735.18,2,substation_or_sw,開閉所,福田町,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30206,277.68,679.56,1,substation_or_sw,開閉所,荒巻,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30207,320.7,825.36,2,substation_or_sw,開閉所,西多賀,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30208,439.56,680.88,3,substation_or_sw,変電所,塩釜,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30209,457.32,665.64,1,substation_or_sw,開閉所,塩釜築港,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30210,442.286,710.28,7,substation_or_sw,開閉所,多賀城,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30211,411.48,706.89,0,substation_or_sw,1次変電所,大日,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30212,293.76,657.84,2,substation_or_sw,開閉所,七北田,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30213,375.69,771.45,2,substation_or_sw,開閉所,卸町,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30214,359.64,789.84,1,substation_or_sw,開閉所,長町,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30215,318.96,794.04,1,substation_or_sw,変電所,土樋,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30216,380.28,736.491,4,substation_or_sw,変電所,榴岡,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30217,296.04,792.6,1,substation_or_sw,変電所,（340504）,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30218,306.0,791.28,1,substation_or_sw,変電所,土樋,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30219,291.96,669.6,1,substation_or_sw,変電所,七北田,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30220,459.36,712.32,1,substation_or_sw,変電所,多賀城,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30221,458.16,694.56,1,substation_or_sw,変電所,多賀城,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30222,426.6,762.0,1,substation_or_sw,変電所,東若林,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30223,390.36,784.74,0,substation_or_sw,開閉所,南仙台,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30224,339.12,831.0,1,substation_or_sw,開閉所,高舘,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30225,313.5,653.22,2,generator,発電所,七北田,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30226,333.42,669.51,2,substation_or_sw,開閉所,鶴ヶ谷,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30227,384.18,714.96,2,substation_or_sw,変電所,苦竹,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30228,361.86,672.48,2,junction,,鶴ヶ谷,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30229,398.7,773.34,2,substation_or_sw,開閉所,東若林,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30230,267.84,756.24,1,substation_or_sw,変電所,八木山,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30231,276.44,765.08,1,substation_or_sw,開閉所,八木山,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30232,293.16,693.072,3,substation_or_sw,開閉所,堤通,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30233,281.52,745.32,1,junction,,大町,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30234,303.096,732.636,2,substation_or_sw,開閉所,柳町通,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30235,339.48,707.52,1,substation_or_sw,開閉所,花京院,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30236,338.0,742.8,1,substation_or_sw,開閉所,広瀬通,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30237,315.72,679.32,1,substation_or_sw,開閉所,旭ヶ丘,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30238,279.9,697.92,2,substation_or_sw,変電所,堤通,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30239,252.12,719.4,1,generator,発電所,大町,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30240,257.16,709.92,1,junction,,荒巻,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30241,267.24,744.18,0,substation_or_sw,開閉所,大町,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30242,358.44,507.48,1,generator,発電所,（341103）（341102）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30243,363.84,348.96,1,generator,発電所,（341019）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30244,264.36,589.68,1,generator,発電所,大富,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30245,362.16,427.92,1,substation_or_sw,変電所,古川,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30246,354.24,435.84,1,substation_or_sw,開閉所,古川,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30247,724.92,152.76,1,generator,発電所,（341305）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30248,525.72,719.4,1,junction,,（340706）,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30249,572.88,748.92,3,generator,発電所,（340701）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
